0,1,2,3,4,5,6,7,8,9
-0.36521295445429103,-0.11233591200836424,-0.6658009216726152,1.138389681817197,0.1471635624652694,1.06645418714997,-0.43565634268096703,0.9377848612460487,-0.17638235375767497,1.43142340555762
0.7542497294690869,-0.19083008895979203,-0.954613123297646,-1.1539194075063466,1.0820429238583715,-1.2684562890469113,2.062157957036394,0.0876356684443208,-0.6224248537237486,1.207411696792323
-1.321653665204926,1.013682715270809,-0.11423788127825896,0.3900002363095627,0.9326478255755059,-1.6167579845784927,1.41011017107664,1.4125252625196039,-0.5892604736991328,0.0661527528190391
-0.7600640504108038,0.554899963747951,-0.6206448331269543,0.7683257572529267,-0.5993429508108279,0.09356607809588197,-0.876674036428051,0.42186509208463596,0.6004583585212441,-0.25563443362929383
0.22873737851313736,-1.1820332178316006,-0.7523925965384248,-0.8008751953363552,1.1114924804839872,-0.25604903345467034,0.31232044413748844,3.4417508808622435,0.2952610527468855,2.171234980889959
-0.2165301941579552,1.1646984457082705,-1.807266452621739,0.2237615542339677,-0.3990165158514294,-1.1755944722044793,0.9485782632652533,0.5684842669565295,-1.8718030450700711,2.0293406218478784
0.019869137501062784,0.40266193532553807,-0.6891222094588696,1.3520421688323472,1.2664046384285936,2.26426740478443,-1.0885873759806817,-0.7482969443453451,0.6470446832551273,1.6642035486095146
1.3801517214327874,-0.19602547401973383,-1.464274992875807,0.041487198289767546,1.0004683398689518,-1.3281819104105095,-0.22277130990252847,-0.4572792651336415,-0.34246109914745215,0.8855228382714535
-0.5597382734783832,-0.3850865118629639,-1.3937375166240764,-0.8849487841757867,0.8029555145264777,-1.1368105503065862,0.375277403942138,0.7427033950583152,-0.06664932103624532,1.360852928181516
-1.6653582436765852,0.5534660334690231,-1.1596909304541811,-0.5490158649503655,-0.14270584337933057,-0.9046902819671799,-0.5128387984990279,0.7517455778366924,-1.6442604370751686,-0.6307396427159908
-0.7288043973796943,0.5651502909450891,-1.3764899276198288,1.5318656986870929,0.4226551918407404,0.8083903514170847,-0.2798948410056234,0.5446924383034862,1.7886559382129033,0.31167193173326413
0.35838466678080316,-1.3681146989474546,-0.20616704430904306,-0.23489176319551128,0.28639793550284554,-1.2980418283913875,0.3762904924419458,-1.048015868373265,0.603571822823668,0.8031117822767843
0.6411448374772424,-0.05622538180678101,-0.2921205758329328,0.4001658966881083,-1.3114342660529394,0.2993040782135933,0.0015929035289379279,0.3652761721256126,1.6202527991484357,1.3433602940637064
0.008345402672873092,0.45087681788655604,-1.8339914272330287,0.04447333271206466,-0.36889140514852947,1.472812346557713,-0.19695096098457712,-0.039273010971864974,0.8024941318378518,0.11707345683401149
-0.846852771366387,1.3049602969925387,-0.5704042365174851,1.5140173849590872,-0.7608678746310829,1.2208933010681697,-0.5829294058182344,0.514304827159621,1.1587082283309957,0.5184653214954118
0.34926434150353125,-0.5059619531462134,-0.8276030073029893,0.44198553850374855,-0.14420823021407658,-1.862082483560864,0.37031300240795817,1.7613030600481911,-0.6555625112237008,1.3908181231992596
0.08373238965235086,-1.1141685307871592,-3.025448330728209,0.9190962401298202,0.1956185896638113,-1.9146209038794944,0.4821850754049395,1.3990830415149773,-0.3597300507446247,0.9552666558293442
-1.1823986703087508,1.6971276628339165,-1.212123846829841,0.9910379620829982,0.2352330152461466,0.5811960597852686,-0.7364213981883622,-1.1809616511272178,0.5197690645680242,-0.4720064070771144
-0.039544117638997456,1.236098131544509,-0.3655424232125143,0.38662668567661124,-0.09725504210537159,-0.12473112352254878,-0.161456800621829,0.1336314818153997,0.45417377858580066,0.7231164673834081
-0.2603634497180059,0.4507810681701431,-2.281587299879514,-1.3461809219490686,0.7964293061652037,-1.279647005037264,0.9569895733169239,0.4270042002113803,-1.198489471686805,0.881748072927591
-1.1780494503331942,-0.17378742015993967,0.04453221324589118,0.4334637084477576,0.398734926650256,0.2961565928389679,-0.8155244672062494,-0.5912330700294941,1.3216105508304659,1.4906279818284727
-0.30535831032086824,0.2335861969580077,-1.5598291648442322,-0.06606281665113817,0.9616808362715006,-1.2363542372103966,0.3066589230191009,1.1760677934252164,-0.4114048304056608,1.6532211942371533
-0.3162892296929465,0.39497094310541303,0.6366211271579736,0.35215071340095416,-1.5119922025674648,0.8649463525919401,-0.4440715371712735,-1.1766888477975903,-0.1697499135792352,0.39387587263698476
-1.6356954303459295,0.5265406080301706,-0.4394336837182284,-0.7842618162062678,0.7705334494291715,-0.2961259075415582,0.1571561037069732,0.262519906960335,-1.1307988645950675,0.4997207474500739
-0.7396194477648729,1.1880746388210686,0.3991458142008619,0.4986945086337811,0.5283342490667555,1.314625317872657,-0.29124013758787953,0.49199645865917796,0.4606076669593841,0.7009637632879667
